Nonfatal cases involving days away from work: selected characteristics (2011 forward),,,,,,,,,,,,,
Years:,2011 to 2018,,,,,,,,,,,,
,,,,,,,,,,,,,
Series ID,"Annual
2011","Annual
2012","Annual
2013","Annual
2014","Annual
2015","Annual
2016","Annual
2017","Annual
2018",,,,,
CSUE6X1900006O000,450,370,480,990,210,420,540,370,,,,,
CSUE6X1910006O000,70,60,150,70,80,170,60,60,,,,,
CSUE6X1910106O000,20,,70,,40,130,20,20,,,,,
CSUE6X1910116O000,,,,,,20,20,,,,,,
CSUE6X1910136O000,20,,,,,110,,,,,,,
CSUE6X1910206O000,20,20,50,,,,,,,,,,
CSUE6X1910236O000,,,30,,,,,,,,,,
CSUE6X1910296O000,,,20,,,,,,,,,,
CSUE6X1910306O000,20,,,,,,,,,,,,
CSUE6X1910406O000,,20,,40,20,30,30,30,,,,,
CSUE6X1910426O000,,20,,40,20,30,30,30,,,,,
CSUE6X1920006O000,90,30,20,40,,20,140,50,,,,,
CSUE6X1920306O000,50,20,,20,,20,20,,,,,,
CSUE6X1920316O000,50,20,,,,20,20,,,,,,
CSUE6X1920406O000,40,,,20,,,70,20,,,,,
CSUE6X1920416O000,30,,,20,,,70,20,,,,,
CSUE6X1920906O000,,,,,,,50,20,,,,,
CSUE6X1920996O000,,,,,,,50,20,,,,,
CSUE6X1930006O000,50,20,20,,,30,,20,,,,,
CSUE6X1930306O000,50,20,,,,,,,,,,,
CSUE6X1930396O000,50,,,,,,,,,,,,
CSUE6X1940006O000,230,260,300,870,110,190,330,240,,,,,
CSUE6X1940106O000,80,70,70,20,,,30,30,,,,,
CSUE6X1940116O000,80,70,70,20,,,30,30,,,,,
CSUE6X1940206O000,,,60,,30,,150,20,,,,,
CSUE6X1940216O000,,,60,,30,,150,20,,,,,
CSUE6X1940306O000,30,20,,,30,40,20,50,,,,,
CSUE6X1940316O000,30,20,,,30,40,20,50,,,,,
CSUE6X1940606O000,,,50,520,20,,,,,,,,
CSUE6X1940616O000,,,50,520,20,,,,,,,,
CSUE6X1940906O000,110,140,60,300,20,120,110,130,,,,,
CSUE6X1940916O000,,30,,,,,50,,,,,,
CSUE6X1940926O000,,,,200,,,,,,,,,
CSUE6X1940936O000,,20,20,,,50,40,,,,,,
CSUE6X1940996O000,90,90,40,90,20,50,20,100,,,,,
CSUE6X2100006O000,950,1000,1210,940,880,1410,980,1100,,,,,
CSUE6X2110006O000,940,1000,1210,930,830,1400,940,1100,,,,,
CSUE6X2110106O000,370,250,230,360,410,690,280,280,,,,,
CSUE6X2110116O000,30,20,,,,170,30,,,,,,
CSUE6X2110126O000,120,30,30,60,70,90,60,60,,,,,
CSUE6X2110136O000,,,,,20,,,,,,,,
CSUE6X2110146O000,50,90,50,180,150,250,30,90,,,,,
CSUE6X2110156O000,30,30,30,70,70,20,70,,,,,,
CSUE6X2110196O000,140,80,100,30,80,160,80,100,,,,,
CSUE6X2110206O000,280,390,620,230,110,220,330,250,,,,,
CSUE6X2110216O000,90,150,250,80,20,60,60,40,,,,,
CSUE6X2110226O000,30,60,70,20,,,20,30,,,,,
CSUE6X2110236O000,,20,70,20,,20,70,,,,,,
CSUE6X2110296O000,140,160,240,110,70,140,180,170,,,,,
CSUE6X2110906O000,280,360,350,350,320,490,330,580,,,,,
CSUE6X2110916O000,,,,,,,20,,,,,,
CSUE6X2110926O000,,60,50,50,50,50,60,100,,,,,
CSUE6X2110936O000,160,170,200,240,180,220,200,380,,,,,
CSUE6X2110946O000,20,50,,,,,20,,,,,,
CSUE6X2110996O000,70,80,90,40,70,220,30,80,,,,,
CSUE6X2120006O000,,,,,50,,40,,,,,,
CSUE6X2120106O000,,,,,40,,,,,,,,
CSUE6X2120116O000,,,,,40,,,,,,,,
CSUE6X2300006O000,90,70,70,90,240,130,290,80,,,,,
CSUE6X2310006O000,60,60,20,20,20,20,20,30,,,,,
CSUE6X2310106O000,60,50,20,20,20,20,20,30,,,,,
CSUE6X2310116O000,60,50,,,,20,20,30,,,,,
CSUE6X2320006O000,30,,50,70,220,100,270,60,,,,,
CSUE6X2320106O000,20,,,40,190,100,260,,,,,,
CSUE6X2320116O000,20,,,40,190,100,260,,,,,,
CSUE6X2320906O000,,,40,30,30,,,40,,,,,
CSUE6X2320916O000,,,,,,,,20,,,,,
CSUE6X2320996O000,,,30,30,30,,,,,,,,
CSUE6X2500006O000,4500,3770,3760,3810,5160,6010,4360,4100,,,,,
CSUE6X2510006O000,100,180,140,90,100,110,130,150,,,,,
CSUE6X2511906O000,80,170,130,80,90,80,120,140,,,,,
CSUE6X2511916O000,40,,20,,,,,,,,,,
CSUE6X2511946O000,,70,50,20,40,,50,,,,,,
CSUE6X2511996O000,40,90,70,50,40,70,70,120,,,,,
CSUE6X2520006O000,2040,2140,1570,1680,2330,2900,2040,2300,,,,,
CSUE6X2520106O000,180,450,220,230,160,300,370,300,,,,,
CSUE6X2520116O000,180,450,210,230,160,300,360,270,,,,,
CSUE6X2520206O000,1510,1410,1090,1080,1710,2060,1370,1720,,,,,
CSUE6X2520216O000,1450,1310,990,1010,1660,2030,1150,1710,,,,,
CSUE6X2520226O000,60,100,100,60,40,30,220,,,,,,
CSUE6X2520306O000,220,190,210,270,150,450,270,90,,,,,
CSUE6X2520316O000,220,190,210,240,140,440,260,80,,,,,
CSUE6X2520326O000,,,,40,,,,,,,,,
CSUE6X2520506O000,120,90,50,90,310,90,30,200,,,,,
CSUE6X2520526O000,,,,30,20,20,,60,,,,,
CSUE6X2520546O000,,30,,,,40,,,,,,,
CSUE6X2520596O000,110,50,40,50,290,30,30,130,,,,,
CSUE6X2530006O000,490,350,530,640,400,1020,560,330,,,,,
CSUE6X2530206O000,80,70,70,80,20,150,20,40,,,,,
CSUE6X2530216O000,80,70,70,80,20,150,20,40,,,,,
CSUE6X2530906O000,400,270,450,560,380,870,530,280,,,,,
CSUE6X2530996O000,400,270,450,560,380,870,530,280,,,,,
CSUE6X2540006O000,100,120,60,100,100,30,80,90,,,,,
CSUE6X2540106O000,20,20,30,,30,,,30,,,,,
CSUE6X2540136O000,,20,,,30,,,20,,,,,
CSUE6X2540206O000,60,90,30,60,20,,60,40,,,,,
CSUE6X2540216O000,60,90,30,60,20,,60,40,,,,,
CSUE6X2540306O000,20,,,30,50,,,20,,,,,
CSUE6X2540316O000,20,,,30,50,,,20,,,,,
CSUE6X2590006O000,1760,990,1460,1290,2230,1950,1560,1230,,,,,
CSUE6X2590106O000,,,,,20,,,,,,,,
CSUE6X2590116O000,,,,,20,,,,,,,,
CSUE6X2590306O000,30,,30,20,,,90,20,,,,,
CSUE6X2590316O000,30,,30,20,,,90,20,,,,,
CSUE6X2590406O000,1690,860,1340,1230,2010,1810,1330,1190,,,,,
CSUE6X2590416O000,1690,860,1340,1230,2010,1810,1330,1190,,,,,
CSUE6X2590906O000,40,100,80,40,200,130,130,20,,,,,
CSUE6X2590996O000,40,100,80,40,200,130,130,20,,,,,
CSUE6X2700006O000,880,600,1470,1260,970,1380,800,1460,,,,,
CSUE6X2710006O000,270,160,540,250,270,340,330,610,,,,,
CSUE6X2710106O000,,,30,,20,20,,220,,,,,
CSUE6X2710116O000,,,20,,,,,,,,,,
CSUE6X2710196O000,,,,,,,,220,,,,,
CSUE6X2710206O000,260,150,510,240,240,320,320,380,,,,,
CSUE6X2710216O000,,,20,,,,,,,,,,
CSUE6X2710236O000,20,20,70,40,,,80,20,,,,,
CSUE6X2710246O000,,,,60,,70,,,,,,,
CSUE6X2710256O000,20,,,,,50,,,,,,,
CSUE6X2710266O000,80,100,150,120,170,150,180,210,,,,,
CSUE6X2710276O000,,,,,20,,20,30,,,,,
CSUE6X2710296O000,110,,240,,20,20,,60,,,,,
CSUE6X2720006O000,350,280,760,760,550,860,370,370,,,,,
CSUE6X2720106O000,20,40,30,30,30,40,80,,,,,,
CSUE6X2720116O000,,20,,,30,40,80,,,,,,
CSUE6X2720126O000,,20,20,30,,,,,,,,,
CSUE6X2720206O000,190,200,690,660,480,770,210,240,,,,,
CSUE6X2720216O000,100,100,,220,90,300,90,30,,,,,
CSUE6X2720226O000,90,90,130,420,390,430,110,200,,,,,
CSUE6X2720236O000,,,,20,,40,,,,,,,
CSUE6X2720306O000,20,,,,,20,,20,,,,,
CSUE6X2720316O000,,,,,,20,,20,,,,,
CSUE6X2720906O000,120,30,30,50,30,30,80,100,,,,,
CSUE6X2720996O000,120,30,30,50,30,30,80,100,,,,,
CSUE6X2730006O000,90,80,20,80,30,50,70,70,,,,,
CSUE6X2730106O000,20,,,,,,,,,,,,
CSUE6X2730116O000,20,,,,,,,,,,,,
CSUE6X2730206O000,,30,,,,30,,,,,,,
CSUE6X2730226O000,,30,,,,30,,,,,,,
CSUE6X2730306O000,20,,,30,,,,,,,,,
CSUE6X2730316O000,20,,,30,,,,,,,,,
CSUE6X2730906O000,30,40,,40,,20,50,50,,,,,
CSUE6X2730916O000,,,,40,,,,20,,,,,
CSUE6X2730996O000,20,20,,,,,40,30,,,,,
CSUE6X2740006O000,170,80,150,170,130,130,40,410,,,,,
CSUE6X2740106O000,30,40,30,40,40,100,20,60,,,,,
CSUE6X2740116O000,20,30,20,20,40,100,20,30,,,,,
CSUE6X2740126O000,,,,,,,,30,,,,,
CSUE6X2740206O000,90,20,90,110,,,,340,,,,,
CSUE6X2740216O000,90,20,90,110,,,,340,,,,,
CSUE6X2740306O000,,,20,,,,,,,,,,
CSUE6X2740316O000,,,20,,,,,,,,,,
CSUE6X2740906O000,50,20,,20,60,,,,,,,,
CSUE6X2740996O000,50,20,,20,60,,,,,,,,
CSUE6X2900006O000,6920,7020,7430,7230,7160,6850,8300,6480,,,,,
CSUE6X2910006O000,3620,2910,3350,3390,3120,3010,3800,3020,,,,,
CSUE6X2910206O000,30,50,,30,,70,250,,,,,,
CSUE6X2910216O000,30,50,,30,,70,240,,,,,,
CSUE6X2910306O000,40,20,40,80,20,30,30,40,,,,,
CSUE6X2910316O000,40,20,40,80,20,30,30,40,,,,,
CSUE6X2910506O000,30,90,100,130,60,,,90,,,,,
CSUE6X2910516O000,30,90,100,130,60,,,90,,,,,
CSUE6X2910606O000,20,40,80,60,30,30,90,100,,,,,
CSUE6X2910616O000,,,40,,,,,,,,,,
CSUE6X2910696O000,,40,30,50,30,20,70,70,,,,,
CSUE6X2910706O000,60,20,250,20,40,,20,20,,,,,
CSUE6X2910716O000,60,20,250,20,40,,20,20,,,,,
CSUE6X2911116O000,3130,,,,,,,,,,,,
CSUE6X2911206O000,300,310,270,320,230,310,310,320,,,,,
CSUE6X2911226O000,20,70,20,30,30,40,90,100,,,,,
CSUE6X2911236O000,100,70,40,80,40,80,30,40,,,,,
CSUE6X2911256O000,20,,20,20,,20,40,,,,,,
CSUE6X2911266O000,120,100,100,140,120,110,80,120,,,,,
CSUE6X2911276O000,,20,60,20,,20,,,,,,,
CSUE6X2911296O000,20,40,,30,20,30,60,30,,,,,
CSUE6X2911306O000,,30,50,,,,320,,,,,,
CSUE6X2911316O000,,30,50,,,,320,,,,,,
CSUE6X2911406O000,3070,2330,2530,2720,2690,2520,2760,2360,,,,,
CSUE6X2911416O000,3070,2330,2530,2720,2690,2520,2760,2360,,,,,
CSUE6X2911706O000,60,,30,40,20,20,,30,,,,,
CSUE6X2911716O000,60,,30,40,20,20,,30,,,,,
CSUE6X2911906O000,,,,,,,,30,,,,,
CSUE6X2911996O000,,,,,,,,30,,,,,
CSUE6X2920006O000,3250,3910,4020,3690,3890,3740,4430,3340,,,,,
CSUE6X2920106O000,220,380,430,360,270,370,450,300,,,,,
CSUE6X2920116O000,40,40,90,70,20,30,60,30,,,,,
CSUE6X2920126O000,180,340,350,290,250,340,390,270,,,,,
CSUE6X2920206O000,100,50,,20,40,30,70,60,,,,,
CSUE6X2920216O000,100,50,,20,40,30,70,60,,,,,
CSUE6X2920306O000,290,310,290,270,590,330,260,290,,,,,
CSUE6X2920316O000,30,70,70,80,90,60,30,40,,,,,
CSUE6X2920326O000,40,,,20,20,40,20,40,,,,,
CSUE6X2920336O000,40,,30,,,,,,,,,,
CSUE6X2920346O000,170,210,140,130,460,210,170,180,,,,,
CSUE6X2920356O000,30,,40,20,,,20,20,,,,,
CSUE6X2920406O000,450,460,730,630,720,970,940,510,,,,,
CSUE6X2920416O000,450,460,730,630,720,970,940,510,,,,,
CSUE6X2920506O000,1300,1620,1790,1320,1400,1300,2040,1550,,,,,
CSUE6X2920516O000,590,690,600,570,530,700,550,640,,,,,
CSUE6X2920526O000,90,120,250,110,190,110,390,200,,,,,
CSUE6X2920536O000,140,160,310,180,230,120,150,180,,,,,
CSUE6X2920546O000,30,,20,,30,,40,,,,,,
CSUE6X2920556O000,440,480,450,380,340,360,760,460,,,,,
CSUE6X2920566O000,,140,150,70,80,,120,30,,,,,
CSUE6X2920576O000,,20,,,,,20,20,,,,,
CSUE6X2920606O000,690,670,610,530,620,600,580,520,,,,,
CSUE6X2920616O000,690,670,610,530,620,600,580,520,,,,,
CSUE6X2920706O000,30,60,60,80,50,60,30,70,,,,,
CSUE6X2920716O000,30,60,60,80,50,60,30,70,,,,,
CSUE6X2920806O000,,20,,,,,,,,,,,
CSUE6X2920816O000,,20,,,,,,,,,,,
CSUE6X2920906O000,160,340,100,450,120,70,60,40,,,,,
CSUE6X2920996O000,160,330,100,140,110,70,60,40,,,,,
CSUE6X2990006O000,60,200,60,150,150,100,60,120,,,,,
CSUE6X2990106O000,30,,30,40,80,40,20,30,,,,,
CSUE6X2990116O000,30,,30,30,70,40,20,30,,,,,
CSUE6X2990906O000,20,180,30,120,70,50,40,90,,,,,
CSUE6X2990916O000,,,,20,40,,20,,,,,,
CSUE6X2990996O000,20,180,30,80,30,50,20,70,,,,,
CSUE6X3100006O000,6880,6260,6030,5820,6320,5270,5530,5280,,,,,
CSUE6X3110006O000,4720,4830,4790,4500,4610,4040,4060,3890,,,,,
CSUE6X3110106O000,4720,4830,4790,4500,4610,4040,4060,3890,,,,,
CSUE6X3110116O000,610,470,580,460,610,530,540,420,,,,,
CSUE6X3110126O000,3830,,,,,,,,,,,,
CSUE6X3110136O000,280,260,540,370,470,400,290,300,,,,,
CSUE6X3110146O000,3620,3930,3410,3290,3330,2850,2940,2970,,,,,
CSUE6X3110156O000,210,170,260,390,210,260,300,200,,,,,
CSUE6X3120006O000,150,50,130,50,30,50,30,40,,,,,
CSUE6X3120106O000,60,40,80,20,,20,20,30,,,,,
CSUE6X3120116O000,20,,20,,,,,,,,,,
CSUE6X3120126O000,40,20,60,20,,,,,,,,,
CSUE6X3120206O000,90,20,60,30,20,20,,,,,,,
CSUE6X3120216O000,40,20,20,30,,20,,,,,,,
CSUE6X3120226O000,50,,40,,,,,,,,,,
CSUE6X3190006O000,2000,1370,1100,1260,1690,1180,1440,1350,,,,,
CSUE6X3190106O000,,30,20,20,,50,100,40,,,,,
CSUE6X3190116O000,,30,20,20,,50,100,40,,,,,
CSUE6X3190906O000,2000,1340,1080,1240,1680,1130,1340,1310,,,,,
CSUE6X3190916O000,380,190,110,290,490,290,500,90,,,,,
CSUE6X3190926O000,210,370,450,230,440,300,160,370,,,,,
CSUE6X3190936O000,170,210,160,170,290,150,180,240,,,,,
CSUE6X3190946O000,30,20,,,,,,20,,,,,
CSUE6X3190956O000,,60,20,190,90,30,60,60,,,,,
CSUE6X3190966O000,290,90,80,90,70,50,80,180,,,,,
CSUE6X3190976O000,110,160,150,130,140,200,160,200,,,,,
CSUE6X3190996O000,790,250,110,140,150,100,200,150,,,,,
CSUE6X3300006O000,10240,9030,8620,9470,8980,9070,8000,7590,,,,,
CSUE6X3310006O000,600,820,650,710,1120,1050,870,590,,,,,
CSUE6X3310106O000,280,370,390,260,800,790,330,220,,,,,
CSUE6X3310116O000,110,160,170,130,150,550,80,80,,,,,
CSUE6X3310126O000,170,210,230,140,650,240,250,140,,,,,
CSUE6X3310206O000,290,420,230,410,290,230,500,340,,,,,
CSUE6X3310216O000,290,420,230,410,290,230,500,340,,,,,
CSUE6X3310906O000,30,30,30,30,20,30,40,30,,,,,
CSUE6X3310996O000,30,30,30,30,20,30,40,30,,,,,
CSUE6X3320006O000,3490,1880,2140,2630,1780,1220,2370,2210,,,,,
CSUE6X3320106O000,3470,1880,2130,2600,1780,1220,2310,2200,,,,,
CSUE6X3320116O000,3470,1880,2130,2600,1780,1220,2310,2200,,,,,
CSUE6X3320206O000,,,,20,,,60,,,,,,
CSUE6X3320216O000,,,,20,,,,,,,,,
CSUE6X3320226O000,,,,,,,60,,,,,,
CSUE6X3330006O000,4910,4700,4180,4660,4640,5370,3470,3190,,,,,
CSUE6X3330106O000,1880,2150,1890,2180,1940,1650,1430,1440,,,,,
CSUE6X3330116O000,,,30,,,,,30,,,,,
CSUE6X3330126O000,1880,2140,1860,2170,1930,1650,1420,1400,,,,,
CSUE6X3330206O000,240,50,290,30,,230,40,20,,,,,
CSUE6X3330216O000,240,50,290,30,,230,40,20,,,,,
CSUE6X3330306O000,,,,,,,,20,,,,,
CSUE6X3330316O000,,,,,,,,20,,,,,
CSUE6X3330406O000,20,90,,20,130,20,50,,,,,,
CSUE6X3330416O000,20,90,,20,130,20,50,,,,,,
CSUE6X3330506O000,2770,2410,1990,2420,2530,3470,1940,1710,,,,,
CSUE6X3330516O000,2760,2410,1960,2420,2530,3470,1940,1680,,,,,
CSUE6X3330526O000,,,20,,,,,30,,,,,
CSUE6X3390006O000,1240,1630,1640,1480,1440,1430,1300,1600,,,,,
CSUE6X3390106O000,,,60,30,,,,,,,,,
CSUE6X3390116O000,,,60,30,,,,,,,,,
CSUE6X3390206O000,50,,30,,40,,,,,,,,
CSUE6X3390216O000,50,,30,,40,,,,,,,,
CSUE6X3390306O000,780,1090,1270,820,750,1080,890,800,,,,,
