Census of Fatal Occupational Injuries (2011 forward),,,,,,,,,,,,,
Years:,2011 to 2018,,,,,,,,,,,,
,,,,,,,,,,,,,
Series ID,"Annual
2011","Annual
2012","Annual
2013","Annual
2014","Annual
2015","Annual
2016","Annual
2017","Annual
2018",,,,,
FWUN8X33101X8ON00,4,,4,,2,,5,4,,,,,
FWUN8X3310218ON00,1,6,9,4,4,5,6,7,,,,,
FWUN8X33102X8ON00,1,6,9,4,4,5,6,7,,,,,
FWUN8X33109X8ON00,,,,1,,,,,,,,,
FWUN8X331XXX8ON00,7,7,13,6,6,6,11,12,,,,,
FWUN8X3320118ON00,12,5,40,12,11,13,19,10,,,,,
FWUN8X33201X8ON00,12,5,40,12,11,13,19,10,,,,,
FWUN8X332XXX8ON00,12,5,40,12,11,13,19,11,,,,,
FWUN8X3330128ON00,4,3,3,,3,1,,3,,,,,
FWUN8X33301X8ON00,4,3,4,,3,1,,3,,,,,
FWUN8X3330218ON00,1,1,5,1,1,1,3,,,,,,
FWUN8X33302X8ON00,1,1,5,1,1,1,3,,,,,,
FWUN8X3330318ON00,1,,,1,,,,,,,,,
FWUN8X33303X8ON00,1,,,1,,,,,,,,,
FWUN8X3330518ON00,38,31,32,33,27,38,34,37,,,,,
FWUN8X33305X8ON00,38,31,32,33,27,38,34,37,,,,,
FWUN8X333XXX8ON00,44,35,42,36,31,40,38,42,,,,,
FWUN8X3390118ON00,,,,1,1,,,,,,,,
FWUN8X33901X8ON00,,,,1,1,,,,,,,,
FWUN8X3390328ON00,7,6,13,4,4,10,15,12,,,,,
FWUN8X33903X8ON00,7,6,13,4,4,10,15,12,,,,,
FWUN8X3390918ON00,4,5,,7,5,11,6,7,,,,,
FWUN8X3390928ON00,,,,,,1,1,,,,,,
FWUN8X3390938ON00,,,,,,,,,,,,,
FWUN8X33909X8ON00,6,6,,10,6,12,7,8,,,,,
FWUN8X339XXX8ON00,15,13,15,15,11,22,23,20,,,,,
FWUN8X33XXXX8ON00,78,60,110,69,59,81,91,85,,,,,
FWUN8X3510118ON00,,,,,1,,,1,,,,,
FWUN8X3510128ON00,,,,4,,,,,,,,,
FWUN8X35101X8ON00,,,,5,,,,1,,,,,
FWUN8X351XXX8ON00,,,,5,,,,1,,,,,
FWUN8X352XXX8ON00,,,,,,3,,,,,,,
FWUN8X3530118ON00,,,,1,,,,,,,,,
FWUN8X35301X8ON00,,,,1,,,,,,,,,
FWUN8X3530218ON00,,5,,,,3,,,,,,,
FWUN8X3530238ON00,,,,,,,,,,,,,
FWUN8X35302X8ON00,,5,,,,3,,,,,,,
FWUN8X353XXX8ON00,3,5,,1,,4,,,,,,,
FWUN8X3590218ON00,,,,,,1,,,,,,,
FWUN8X35902X8ON00,,,,,,1,,,,,,,
FWUN8X359XXX8ON00,,,,,,1,,,,,,,
FWUN8X35XXXX8ON00,6,8,3,9,4,9,5,,,,,,
FWUN8X3710118ON00,,1,,,2,5,3,6,,,,,
FWUN8X3710128ON00,15,15,12,8,13,10,14,20,,,,,
FWUN8X37101X8ON00,15,16,13,10,15,15,17,26,,,,,
FWUN8X371XXX8ON00,15,16,13,10,15,15,17,26,,,,,
FWUN8X3720118ON00,11,6,10,8,12,9,17,17,,,,,
FWUN8X3720128ON00,1,,,,1,,1,,,,,,
FWUN8X37201X8ON00,12,10,13,10,14,11,19,17,,,,,
FWUN8X3720218ON00,,,,,3,6,7,,,,,,
FWUN8X37202X8ON00,,,,,3,6,7,,,,,,
FWUN8X372XXX8ON00,13,11,14,12,17,17,26,17,,,,,
FWUN8X3730118ON00,26,23,29,27,29,44,33,43,,,,,
FWUN8X3730128ON00,,,,,,,,1,,,,,
FWUN8X3730138ON00,36,25,30,28,22,31,45,28,,,,,
FWUN8X37301X8ON00,64,49,59,55,55,80,78,72,,,,,
FWUN8X373XXX8ON00,64,49,59,55,55,80,78,72,,,,,
FWUN8X37XXXX8ON00,92,76,86,77,87,112,121,115,,,,,
FWUN8X3910218ON00,1,,1,,,,,,,,,,
FWUN8X39102X8ON00,1,,1,,,,,,,,,,
FWUN8X391XXX8ON00,1,,1,,,,,,,,,,
