Census of Fatal Occupational Injuries (2011 forward),,,,,,,,,,,,,
Years:,2011 to 2018,,,,,,,,,,,,
,,,,,,,,,,,,,
Series ID,"Annual
2011","Annual
2012","Annual
2013","Annual
2014","Annual
2015","Annual
2016","Annual
2017","Annual
2018",,,,,
FWURNT4120318ON00,8,4,9,8,5,6,11,6,,,,,
FWURNT41203X8ON00,8,4,9,8,5,6,11,6,,,,,
FWURNT412XXX8ON00,28,21,28,29,30,41,29,28,,,,,
FWURNT4130418ON00,,,,,,,1,,,,,,
FWURNT41304X8ON00,,,,,,,1,,,,,,
FWURNT41309X8ON00,,,,,,,1,,,,,,
FWURNT413XXX8ON00,,,,,,,2,,,,,,
FWURNT4190118ON00,,,1,,,,,,,,,,
FWURNT41901X8ON00,,,1,,,,,,,,,,
FWURNT4190228ON00,,,,,,,,1,,,,,
FWURNT4190918ON00,,3,1,,3,1,1,,,,,,
FWURNT41909X8ON00,,3,1,,3,1,2,,,,,,
FWURNT419XXX8ON00,,5,2,,3,1,4,,,,,,
FWURNT41XXXX8ON00,82,70,62,70,57,83,65,64,,,,,
FWURNT4310118ON00,,,,,,,,1,,,,,
FWURNT43101X8ON00,,,,,,,,1,,,,,
FWURNT431XXX8ON00,,,,,,,,1,,,,,
FWURNT4330118ON00,,,,1,,,,,,,,,
FWURNT43301X8ON00,,,,1,,,,,,,,,
FWURNT4330718ON00,1,,,,,,,,,,,,
FWURNT43307X8ON00,1,,,,,,,,,,,,
FWURNT433XXX8ON00,,,,1,,,,,,,,,
FWURNT4340518ON00,,,1,,,,1,,,,,,
FWURNT43405X8ON00,,,1,,,,1,,,,,,
FWURNT434XXX8ON00,,,1,3,,,3,,,,,,
FWURNT4350118ON00,1,,,,,,1,,,,,,
FWURNT43501X8ON00,1,,,,,,1,,,,,,
FWURNT4350218ON00,1,,,,,,,3,,,,,
FWURNT43502X8ON00,1,,,,,,,3,,,,,
FWURNT4350518ON00,,,,,,3,,,,,,,
FWURNT4350528ON00,,,,,,,,1,,,,,
FWURNT43505X8ON00,,,,,,3,,1,,,,,
FWURNT4350818ON00,6,3,1,6,9,,3,6,,,,,
FWURNT43508X8ON00,6,3,1,6,9,,3,6,,,,,
FWURNT435XXX8ON00,9,9,4,10,12,5,6,11,,,,,
FWURNT4360148ON00,,,,1,,,1,,,,,,
FWURNT43601X8ON00,,,,,,,1,,,,,,
FWURNT436XXX8ON00,,,,,,,1,,,,,,
FWURNT4390618ON00,,,1,1,,,,,,,,,
FWURNT43906X8ON00,,,1,1,,,,,,,,,
FWURNT439XXX8ON00,,,1,1,,,,,,,,,
FWURNT43XXXX8ON00,15,13,7,17,14,6,11,14,,,,,
FWURNT4510118ON00,4,,,3,,6,3,4,,,,,
FWURNT45101X8ON00,4,,,3,,6,3,4,,,,,
FWURNT451XXX8ON00,4,,,3,,6,3,4,,,,,
FWURNT4520918ON00,3,3,,3,3,4,6,,,,,,
FWURNT4520928ON00,35,22,33,25,60,33,31,35,,,,,
FWURNT4520938ON00,11,12,19,15,13,19,12,14,,,,,
FWURNT45209X8ON00,50,39,55,43,76,58,49,59,,,,,
FWURNT452XXX8ON00,50,39,55,44,77,58,49,59,,,,,
FWURNT4530118ON00,12,,3,4,7,2,4,,,,,,
FWURNT45301X8ON00,12,,3,4,7,2,4,,,,,,
FWURNT453XXX8ON00,12,,3,4,7,2,4,,,,,,
FWURNT4540118ON00,1,,,,,,,,,,,,
FWURNT45401X8ON00,1,,,,,,,,,,,,
FWURNT4540218ON00,1,,,5,,,,,,,,,
FWURNT45402X8ON00,3,5,,7,,,4,5,,,,,
FWURNT454XXX8ON00,4,6,3,7,,,5,5,,,,,
FWURNT45XXXX8ON00,70,51,63,58,87,68,61,70,,,,,
FWURNT4710118ON00,11,24,21,21,19,12,22,31,,,,,
FWURNT47101X8ON00,11,24,21,21,19,12,22,31,,,,,
FWURNT471XXX8ON00,11,24,21,21,19,12,22,31,,,,,
FWURNT4720218ON00,4,6,5,,4,4,5,10,,,,,
FWURNT4720228ON00,,,,1,,,,,,,,,
FWURNT47202X8ON00,4,6,5,3,5,4,5,10,,,,,
FWURNT4720318ON00,7,17,25,17,26,26,31,24,,,,,
FWURNT47203X8ON00,7,17,25,17,26,26,31,24,,,,,
FWURNT4720448ON00,,1,,,,,,1,,,,,
FWURNT47204X8ON00,,1,,,,4,,3,,,,,
FWURNT4720518ON00,,3,,3,,6,,,,,,,
FWURNT47205X8ON00,,3,,3,,6,,,,,,,
FWURNT4720618ON00,85,81,81,75,110,95,107,85,,,,,
FWURNT47206X8ON00,85,81,81,75,110,95,107,85,,,,,
FWURNT4720718ON00,,,,,,,,1,,,,,
FWURNT4720738ON00,,6,4,,3,3,3,3,,,,,
FWURNT47207X8ON00,,6,5,3,5,5,6,4,,,,,
FWURNT4720818ON00,4,4,,4,5,3,,5,,,,,
FWURNT47208X8ON00,4,4,3,5,5,4,,6,,,,,
FWURNT4721118ON00,7,7,5,10,16,13,12,12,,,,,
FWURNT47211X8ON00,7,7,5,10,16,13,12,12,,,,,
FWURNT4721318ON00,,,,,,,,5,,,,,
FWURNT47213X8ON00,,,,,,,,7,,,,,
FWURNT4721418ON00,6,13,12,13,10,18,19,6,,,,,
FWURNT47214X8ON00,6,14,12,13,11,18,19,6,,,,,
FWURNT4721518ON00,,,5,,,,,,,,,,
FWURNT4721528ON00,3,3,6,3,9,,,,,,,,
FWURNT47215X8ON00,5,5,11,3,11,3,4,4,,,,,
FWURNT4721618ON00,5,,,,,,,,,,,,
FWURNT47216X8ON00,5,,,,,,,,,,,,
FWURNT4721718ON00,,,,,4,,1,1,,,,,
FWURNT47217X8ON00,,,,,4,,1,1,,,,,
FWURNT4721818ON00,27,26,25,29,32,47,36,40,,,,,
FWURNT47218X8ON00,27,26,25,29,32,47,36,40,,,,,
FWURNT4722118ON00,,,,,1,,,1,,,,,
FWURNT47221X8ON00,,,,,1,,,1,,,,,
FWURNT4722218ON00,,6,,5,4,3,,4,,,,,
FWURNT47222X8ON00,,6,,5,4,3,,4,,,,,
FWURNT472XXX8ON00,158,179,176,177,236,231,232,209,,,,,
FWURNT4730128ON00,,,,1,,,,,,,,,
FWURNT4730138ON00,,,,,3,,,,,,,,
FWURNT4730158ON00,1,,1,,,,,,,,,,
FWURNT4730168ON00,,,,,,4,,,,,,,
FWURNT47301X8ON00,4,,,5,8,4,5,4,,,,,
FWURNT473XXX8ON00,4,,,5,8,4,5,4,,,,,
FWURNT4740318ON00,,,,,,,,2,,,,,
FWURNT47403X8ON00,,,,,,,,2,,,,,
FWURNT4740418ON00,,3,,,,3,3,,,,,,
FWURNT47404X8ON00,,3,,,,3,3,,,,,,
FWURNT4740518ON00,4,,,,,,,2,,,,,
FWURNT47405X8ON00,4,,,,,,,2,,,,,
FWURNT4740618ON00,1,1,1,,,,,1,,,,,
FWURNT47406X8ON00,1,1,1,,,,,1,,,,,
FWURNT4740718ON00,,,,,,1,,,,,,,
FWURNT47407X8ON00,,,,,,1,,,,,,,
FWURNT474XXX8ON00,5,6,5,6,4,10,8,8,,,,,
FWURNT4750118ON00,,4,,1,,,,,,,,,
FWURNT47501X8ON00,,4,4,3,3,,,,,,,,
FWURNT47504X8ON00,,,,,,,,1,,,,,
FWURNT4750718ON00,,4,4,3,,,,,,,,,
FWURNT47507X8ON00,,4,4,3,,,,,,,,,
FWURNT4750818ON00,,,,,,,,1,,,,,
FWURNT47508X8ON00,,,,,,,,1,,,,,
FWURNT47509X8ON00,3,,,6,,4,,,,,,,
FWURNT475XXX8ON00,10,9,11,13,5,9,7,9,,,,,
FWURNT47XXXX8ON00,188,220,215,222,272,266,274,261,,,,,
FWURNT4910118ON00,3,5,3,5,6,4,9,13,,,,,
FWURNT49101X8ON00,3,5,3,5,6,4,9,13,,,,,
FWURNT491XXX8ON00,3,5,3,5,6,4,9,13,,,,,
FWURNT4920118ON00,,,1,,,,,,,,,,
FWURNT49201X8ON00,,,1,,,,,,,,,,
FWURNT4920218ON00,,,1,,,,,1,,,,,
FWURNT49202X8ON00,,,1,,,,,1,,,,,
FWURNT4920928ON00,,1,,,,,,,,,,,
FWURNT4920978ON00,1,,,,,,,,,,,,
FWURNT4920988ON00,,,,,,,,1,,,,,
FWURNT49209X8ON00,,1,,,,5,,,,,,,
FWURNT492XXX8ON00,,1,4,,,6,,3,,,,,
FWURNT4930218ON00,,,1,,1,,,3,,,,,
