Census of Fatal Occupational Injuries (2011 forward),,,,,,,,,,,,,
Years:,2011 to 2018,,,,,,,,,,,,
,,,,,,,,,,,,,
Series ID,"Annual
2011","Annual
2012","Annual
2013","Annual
2014","Annual
2015","Annual
2016","Annual
2017","Annual
2018",,,,,
FWUE2X3970128ON00,1,,,,,,,,,,,,
FWUE2X39701X8ON00,,,1,4,,,,,,,,,
FWUE2X397XXX8ON00,,,1,4,,,,,,,,,
FWUE2X3990118ON00,,,,1,1,,,,,,,,
FWUE2X39901X8ON00,,,,1,1,,,,,,,,
FWUE2X3990218ON00,,4,,,,,,1,,,,,
FWUE2X39902X8ON00,,4,,,,,,1,,,,,
FWUE2X3990328ON00,1,3,,,,3,3,5,,,,,
FWUE2X39903X8ON00,1,3,,,3,3,3,5,,,,,
FWUE2X399XXX8ON00,,8,7,6,6,4,5,7,,,,,
FWUE2X39XXXX8ON00,13,15,11,18,15,13,17,17,,,,,
FWUE2X4110118ON00,17,12,5,6,11,7,10,4,,,,,
FWUE2X4110128ON00,4,6,10,9,8,7,7,5,,,,,
FWUE2X41101X8ON00,21,18,15,15,19,14,17,9,,,,,
FWUE2X411XXX8ON00,21,18,15,15,19,14,17,9,,,,,
FWUE2X4120118ON00,,,,,3,,3,3,,,,,
FWUE2X41201X8ON00,,,,,3,,3,3,,,,,
FWUE2X41202X8ON00,,,,,,,3,,,,,,
FWUE2X4120318ON00,4,6,4,8,7,10,9,6,,,,,
FWUE2X41203X8ON00,4,6,4,8,7,10,9,6,,,,,
FWUE2X412XXX8ON00,5,8,5,9,10,13,15,11,,,,,
FWUE2X4130218ON00,,,,4,,,,,,,,,
FWUE2X41302X8ON00,,,,4,,,,,,,,,
FWUE2X4130318ON00,,,,,,1,,,,,,,
FWUE2X41303X8ON00,,,,,,1,,,,,,,
FWUE2X41309X8ON00,,,1,4,,,4,3,,,,,
FWUE2X413XXX8ON00,5,5,4,10,3,3,5,3,,,,,
FWUE2X4140118ON00,3,4,5,,,5,,,,,,,
FWUE2X4140128ON00,9,5,11,3,6,10,5,6,,,,,
FWUE2X41401X8ON00,12,9,16,5,8,15,7,8,,,,,
FWUE2X414XXX8ON00,12,9,16,5,8,15,7,8,,,,,
FWUE2X4190228ON00,,,,,,3,,,,,,,
FWUE2X41902X8ON00,3,,,,,3,,5,,,,,
FWUE2X4190318ON00,,,,,,,,,,,,,
FWUE2X41903X8ON00,,,,,,,,,,,,,
FWUE2X4190918ON00,6,4,,,4,3,,,,,,,
FWUE2X41909X8ON00,9,7,,1,6,4,4,,,,,,
FWUE2X419XXX8ON00,13,9,4,,9,8,7,7,,,,,
FWUE2X41XXXX8ON00,56,49,44,41,49,53,51,38,,,,,
FWUE2X4310118ON00,3,,,3,1,,,,,,,,
FWUE2X43101X8ON00,3,,,3,1,,,,,,,,
FWUE2X431XXX8ON00,3,,,3,1,,,,,,,,
FWUE2X4330118ON00,,,,1,,,,1,,,,,
FWUE2X43301X8ON00,,,,1,,,,1,,,,,
FWUE2X4330318ON00,,,,,1,,,,,,,,
FWUE2X43303X8ON00,,,,,1,,,,,,,,
FWUE2X43309X8ON00,,,,,,,1,,,,,,
FWUE2X433XXX8ON00,,,3,,3,,,1,,,,,
FWUE2X4340318ON00,,,,,,1,,,,,,,
FWUE2X43403X8ON00,,,,,,1,,,,,,,
FWUE2X4340518ON00,,,,3,,,,,,,,,
FWUE2X43405X8ON00,,,,3,,,,,,,,,
FWUE2X4341118ON00,,,,,,,,1,,,,,
FWUE2X43411X8ON00,,,,,,,,1,,,,,
FWUE2X4341718ON00,,,,,,,,1,,,,,
FWUE2X43417X8ON00,,,,,,,,1,,,,,
FWUE2X43419X8ON00,,,,,,1,,,,,,,
FWUE2X434XXX8ON00,,3,,4,4,6,,3,,,,,
FWUE2X4350118ON00,,,,,1,,1,,,,,,
FWUE2X43501X8ON00,,,,,1,,1,,,,,,
FWUE2X4350218ON00,9,5,7,8,7,3,6,4,,,,,
FWUE2X43502X8ON00,9,5,7,8,7,3,6,4,,,,,
FWUE2X4350418ON00,,,,,,3,,,,,,,
FWUE2X43504X8ON00,,,,,,3,,,,,,,
FWUE2X4350518ON00,,,,,,,,1,,,,,
FWUE2X4350528ON00,13,11,14,9,13,7,12,9,,,,,
FWUE2X43505X8ON00,13,11,15,9,13,9,12,10,,,,,
FWUE2X4350718ON00,,,,1,,1,4,,,,,,
FWUE2X43507X8ON00,,,,1,,1,4,,,,,,
FWUE2X4350818ON00,3,,,3,4,,4,,,,,,
FWUE2X43508X8ON00,3,,,3,4,,4,,,,,,
FWUE2X4351118ON00,,,,,,1,,,,,,,
FWUE2X43511X8ON00,,,,,,1,,,,,,,
FWUE2X435XXX8ON00,31,23,26,25,27,20,27,19,,,,,
FWUE2X4360118ON00,,,,,1,1,,,,,,,
FWUE2X4360148ON00,,,,1,1,,,,,,,,
FWUE2X43601X8ON00,,,,,2,1,,,,,,,
FWUE2X436XXX8ON00,,,,,2,1,,,,,,,
FWUE2X4390418ON00,1,,,,,1,,,,,,,
