Census of Fatal Occupational Injuries (2011 forward),,,,,,,,,,,,,
Years:,2011 to 2018,,,,,,,,,,,,
,,,,,,,,,,,,,
Series ID,"Annual
2011","Annual
2012","Annual
2013","Annual
2014","Annual
2015","Annual
2016","Annual
2017","Annual
2018",,,,,
FWUE1X3950928ON00,1,,1,1,,,,,,,,,
FWUE1X39509X8ON00,1,,1,1,,,,,,,,,
FWUE1X395XXX8ON00,13,7,8,6,11,7,7,4,,,,,
FWUE1X3970118ON00,,1,,,,,,,,,,,
FWUE1X39701X8ON00,,1,,,,,,,,,,,
FWUE1X397XXX8ON00,,1,,,,,,,,,,,
FWUE1X3990118ON00,3,,,1,,,1,,,,,,
FWUE1X39901X8ON00,3,,,1,,,1,,,,,,
FWUE1X3990218ON00,,4,,2,,,3,4,,,,,
FWUE1X39902X8ON00,,4,,2,,,3,4,,,,,
FWUE1X3990318ON00,,,,,,,2,,,,,,
FWUE1X3990328ON00,2,,,,,,,,,,,,
FWUE1X39903X8ON00,3,,,,,,,,,,,,
FWUE1X39909X8ON00,,,,1,,,,,,,,,
FWUE1X399XXX8ON00,7,9,3,6,3,4,7,6,,,,,
FWUE1X39XXXX8ON00,36,36,19,19,23,20,25,25,,,,,
FWUE1X4110118ON00,70,69,63,73,56,65,50,58,,,,,
FWUE1X4110128ON00,8,6,4,16,6,5,6,8,,,,,
FWUE1X41101X8ON00,78,75,67,89,62,70,56,66,,,,,
FWUE1X411XXX8ON00,78,75,67,89,62,70,56,66,,,,,
FWUE1X4120118ON00,27,30,31,31,36,59,33,39,,,,,
FWUE1X41201X8ON00,27,30,32,31,36,60,33,39,,,,,
FWUE1X4120218ON00,3,,,,,,,,,,,,
FWUE1X4120228ON00,,,,,1,,,,,,,,
FWUE1X41202X8ON00,3,,,3,1,,,,,,,,
FWUE1X4120318ON00,10,13,21,17,16,12,19,11,,,,,
FWUE1X41203X8ON00,10,13,21,17,16,12,19,11,,,,,
FWUE1X412XXX8ON00,40,44,53,51,53,73,52,52,,,,,
FWUE1X4130218ON00,3,,,4,,,,,,,,,
FWUE1X41302X8ON00,3,,,4,,,,,,,,,
FWUE1X413XXX8ON00,5,,,6,4,,3,,,,,,
FWUE1X4140128ON00,,3,5,,,,,,,,,,
FWUE1X41401X8ON00,,4,6,3,,,,,,,,,
FWUE1X414XXX8ON00,,4,6,3,,,,,,,,,
FWUE1X4190118ON00,,,1,,,,,,,,,,
FWUE1X41901X8ON00,,,1,,,,,,,,,,
FWUE1X4190228ON00,1,,,3,,3,,2,,,,,
FWUE1X41902X8ON00,1,,,3,,3,3,3,,,,,
FWUE1X4190418ON00,,,,,1,,,,,,,,
FWUE1X41904X8ON00,,,,,1,,,,,,,,
FWUE1X4190918ON00,3,6,6,1,,,,2,,,,,
FWUE1X41909X8ON00,8,8,6,1,,5,3,5,,,,,
FWUE1X419XXX8ON00,9,9,9,4,4,8,7,8,,,,,
FWUE1X41XXXX8ON00,132,134,135,153,124,154,118,129,,,,,
FWUE1X4310118ON00,,,3,3,3,4,1,4,,,,,
FWUE1X43101X8ON00,,,3,3,3,4,1,4,,,,,
FWUE1X431XXX8ON00,,,3,3,3,4,1,4,,,,,
FWUE1X4330118ON00,1,,,1,1,,,1,,,,,
FWUE1X43301X8ON00,1,,,1,1,,,1,,,,,
FWUE1X4330318ON00,,,,,,1,,,,,,,
FWUE1X43303X8ON00,,,,,,1,,,,,,,
FWUE1X4330718ON00,1,,,1,,,3,,,,,,
FWUE1X43307X8ON00,1,,,1,,,3,,,,,,
FWUE1X43309X8ON00,,1,2,,,,,,,,,,
FWUE1X433XXX8ON00,2,4,,6,4,5,3,3,,,,,
FWUE1X4340318ON00,,,,,,1,,,,,,,
FWUE1X43403X8ON00,,,,,,1,,,,,,,
FWUE1X4340518ON00,,,3,,,,3,,,,,,
FWUE1X43405X8ON00,,,3,,,,3,,,,,,
FWUE1X4340618ON00,,,,1,,,,,,,,,
FWUE1X43406X8ON00,,,,1,,,,,,,,,
